รูปแบบการเดินทาง,วัตถุประสงค์,สาธารณะ/ส่วนบุคคล,หน่วยงาน,ยานพาหนะ/ท่า,วันที่,หน่วย,ปริมาณ
ทางอากาศ,การเดินทางระหว่างประเทศ,สาธารณะ,ทอท.,ท่าอากาศยานอื่น ๆ ของ ทอท. ขาเข้าประเทศ,04/01/2025,คน,"26,942"
ทางอากาศ,การเดินทางระหว่างประเทศ,สาธารณะ,ทอท.,ท่าอากาศยานอื่น ๆ ของ ทอท. ขาออกประเทศ,04/01/2025,คน,"28,784"
ทางอากาศ,การเดินทางระหว่างประเทศ,สาธารณะ,ทย.,ท่าอากาศยานภูมิภาค ขาเข้าประเทศ,04/01/2025,คน,893
ทางอากาศ,การเดินทางระหว่างประเทศ,สาธารณะ,ทย.,ท่าอากาศยานภูมิภาค ขาออกประเทศ,04/01/2025,คน,"1,568"
ทางถนน,การเดินทางระหว่างจังหวัด,สาธารณะ,บขส.,รถ บขส. และ รถร่วม,05/01/2025,คน,"132,895"
ทางถนน,การเดินทางระหว่างจังหวัด,สาธารณะ,ขบ.,รถหมวด 3,05/01/2025,คน,"7,058"
ทางถนน,การเดินทางระหว่างจังหวัด,ส่วนบุคคล,ทล.,รถยนต์เฉพาะ 4 ล้อ (10 จุดสำรวจ),05/01/2025,คัน,"921,916"
ทางถนน,การเดินทางระหว่างจังหวัด,ส่วนบุคคล,ทล.,รถยนต์ทุกประเภท (10 จุดสำรวจ),05/01/2025,คัน,"1,027,949"
ทางถนน,การเดินทางระหว่างจังหวัด,ส่วนบุคคล,กทพ.,รถยนต์เฉพาะ 4 ล้อ (ทางด่วน),05/01/2025,คัน,"1,308,746"
ทางถนน,การเดินทางระหว่างจังหวัด,ส่วนบุคคล,กทพ.,รถยนต์ทุกประเภท (ทางด่วน),05/01/2025,คัน,"1,340,590"
ทางถนน,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,ขบ.,รถหมวด 4,05/01/2025,คน,450
ทางถนน,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,ขสมก.,รถเมล์ ขสมก.,05/01/2025,คน,"406,508"
ทางถนน,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,ขสมก.,รถร่วม (หมวด 1),05/01/2025,คน,0
ทางถนน,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,ขบ.,รถเอกชนเส้นปฏิรูป (หมวด 1),05/01/2025,คน,"269,541"
ทางน้ำ,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,จท.,เรือด่วนเจ้าพระยา,05/01/2025,คน,"7,528"
ทางน้ำ,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,จท.,เรือคลองแสนแสบ,05/01/2025,คน,"7,129"
ทางน้ำ,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,จท.,เรือข้ามฟากเจ้าพระยา,05/01/2025,คน,"24,171"
ทางน้ำ,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,จท.,เรือไฟฟ้าเจ้าพระยา,05/01/2025,คน,"3,958"
ทางน้ำ,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,จท.,เรือภูมิภาค,05/01/2025,คน,"205,306"
ทางราง,การเดินทางระหว่างจังหวัด,สาธารณะ,รฟท.,รถไฟ,05/01/2025,คน,"91,823"
ทางราง,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,รฟม.,รถไฟฟ้าสายสีน้ำเงิน,05/01/2025,คน,"259,900"
ทางราง,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,รฟม.,รถไฟฟ้าสายสีม่วง,05/01/2025,คน,"35,829"
ทางราง,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,รฟม.,รถไฟฟ้าสายสีเหลือง,05/01/2025,คน,"31,899"
ทางราง,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,รฟม.,รถไฟฟ้าสายสีชมพู,05/01/2025,คน,"31,910"
ทางราง,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,รฟฟท.,รถไฟฟ้า ARL,05/01/2025,คน,"51,859"
ทางราง,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,กทม.,รถไฟฟ้า BTS,05/01/2025,คน,"468,745"
ทางราง,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,รฟฟท.,รถไฟฟ้าสายสีแดง,05/01/2025,คน,"25,304"
ทางอากาศ,การเดินทางระหว่างจังหวัด,สาธารณะ,ทอท.,ท่าอากาศยานสุวรรณภูมิ,05/01/2025,คน,"21,917"
ทางอากาศ,การเดินทางระหว่างจังหวัด,สาธารณะ,ทอท.,ท่าอากาศยานดอนเมือง,05/01/2025,คน,"33,342"
ทางอากาศ,การเดินทางระหว่างจังหวัด,สาธารณะ,ทอท.,ท่าอากาศอื่น ๆ ของ ทอท.,05/01/2025,คน,"27,687"
ทางอากาศ,การเดินทางระหว่างจังหวัด,สาธารณะ,ทย.,ท่าอากาศยานภูมิภาค,05/01/2025,คน,"17,932"
ทางอากาศ,การเดินทางระหว่างจังหวัด,สาธารณะ,กพท.,ท่าอากาศยานอู่ตะเภา,05/01/2025,คน,304
ทางอากาศ,การเดินทางระหว่างจังหวัด,สาธารณะ,กพท.,ท่าอากาศยานสมุย,05/01/2025,คน,"4,122"
ทางถนน,การเดินทางระหว่างประเทศ,สาธารณะ,บขส.,รถ บขส. ขาเข้าประเทศ,05/01/2025,คน,997
ทางถนน,การเดินทางระหว่างประเทศ,สาธารณะ,บขส.,รถ บขส. ขาออกประเทศ,05/01/2025,คน,"1,660"
ทางราง,การเดินทางระหว่างประเทศ,สาธารณะ,รฟท.,รถไฟ ขาเข้าประเทศ,05/01/2025,คน,321
ทางราง,การเดินทางระหว่างประเทศ,สาธารณะ,รฟท.,รถไฟ ขาออกประเทศ,05/01/2025,คน,488
ทางน้ำ,การเดินทางระหว่างประเทศ,สาธารณะ,จท.,ท่าเรือด่านชายแดน ขาเข้าประเทศ,05/01/2025,คน,"2,502"
